sigungu_cd,bjdong_cd,bun,ji,total_exclusive_area,unit_count
28200,10100,1554,0000,60102.495,774
28200,10100,1608,0000,59765.936,1095
28200,10100,1609,0000,8614.1688,130
28200,10100,1610,0000,9813.8466,161
28200,10100,1636,0000,73530.0836,1125
28200,10200,0032,0005,12767.04,216
28200,10200,0045,0008,7645.12,118
28200,10200,0047,0002,10526.684,152
28200,10200,0092,0004,6436.61,102
28200,10200,0095,0003,14116.4132,178
28200,10200,0096,0001,6731.1944,104
28200,10200,0100,0001,6123.77,112
28200,10200,0167,0002,5213.54,115
28200,10200,0168,0001,9560.0,130
28200,10200,0173,0007,8324.485,276
28200,10200,0174,0005,10970.85,160
28200,10200,0176,0010,4372.28,215
28200,10200,0193,0002,10181.6,160
28200,10200,0205,0001,19577.092,381
28200,10200,0214,0015,5726.71,240
28200,10200,0214,0028,7321.035,248
28200,10200,0216,0005,1656.262,118
28200,10200,0216,0011,9870.675,314
28200,10200,0216,0018,7505.7,161
28200,10200,0216,0019,1545.854,110
28200,10200,0217,0002,8043.515,109
28200,10200,0229,0001,8279.072,425
28200,10200,0230,0004,7684.37,141
28200,10200,0234,0004,7870.53,119
28200,10200,0240,0001,9936.16,190
28200,10200,0241,0002,7623.7356,315
28200,10200,0250,0001,10906.747,209
28200,10200,0273,0001,14887.02,330
28200,10200,0313,0001,4368.34,156
28200,10200,0313,0003,4450.0,124
28200,10200,0316,0001,4470.9,171
28200,10200,0316,0003,6438.74,126
28200,10200,0387,0000,6255.84,132
28200,10200,0393,0001,5850.99,144
28200,10200,0408,0001,15129.77,182
28200,10200,0495,0005,44823.32,677
28200,10200,0501,0000,45534.399,773
28200,10200,0517,0001,6490.5521,101
28200,10200,0519,0004,39728.72,651
28200,10200,0573,0001,5098.37,169
28200,10200,0585,0000,6340.8,100
28200,10200,0609,0000,8060.76,117
28200,10200,0616,0006,48817.1235,657
28200,10200,0616,0007,58713.6177,739
28200,10200,0616,0013,7921.0,145
28200,10200,0616,0036,16014.84,236
28200,10200,0616,0061,10825.1732,152
28200,10200,0617,0022,17074.74,171
28200,10200,0617,0023,7584.07,130
28200,10200,0617,0024,17023.41,171
28200,10200,0617,0031,13093.56,282
28200,10200,0762,0003,9626.89,146
28200,10200,0775,0001,10989.84,246
28200,10200,0893,0000,38934.0887,411
28200,10200,0893,0001,83386.347,1125
28200,10200,0894,0001,10726.92,192
28200,10200,0900,0153,68101.3544,671
28200,10200,0917,0002,25908.24,354
28200,10200,0918,0005,36889.25,483
28200,10200,0934,0000,15185.06,190
28200,10200,0935,0000,75052.25,955
28200,10200,0938,0001,160384.94,1772
28200,10200,0939,0001,238924.16,2492
28200,10200,0940,0000,37322.59,594
28200,10200,0941,0000,64659.64,807
28200,10200,0944,0000,46299.64,755
28200,10300,0002,0021,10044.175,241
28200,10300,0003,0009,5166.36,108
28200,10300,0005,0003,7555.36,150
28200,10300,0005,0006,7640.1,150
28200,10300,0005,0009,7597.255,138
28200,10300,0005,0305,11705.4,185
28200,10300,0005,0318,9058.62,210
28200,10300,0005,0320,7013.05,165
28200,10300,0005,0326,10877.76,276
28200,10300,0005,0373,8443.23,167
28200,10300,0005,0397,24745.32,432
28200,10300,0005,0426,62167.802,766
28200,10300,0006,0021,11200.2,137
28200,10300,0013,0000,140667.0,2220
28200,10300,0017,0000,36319.5,900
28200,10300,0020,0000,33958.8,800
28200,10300,0029,0000,146082.03,2436
28200,10300,0046,0000,29891.17,510
28200,10300,0072,0046,6334.463,314
28200,10300,0844,0001,29133.3412,376
28200,10300,0844,0125,8847.309,135
28200,10300,0848,0000,10673.76,132
28200,10300,0849,0000,14816.94,173
28200,10300,0878,0000,4102.191,100
28200,10300,0889,0000,10993.93,131
28200,10300,0900,0017,7069.4684,101
28200,10300,0902,0000,6716.16,144
28200,10300,0904,0018,8572.5,110
28200,10300,0905,0000,60678.925,747
28200,10300,0966,0000,36975.86,678
28200,10300,0983,0001,37156.27,683
28200,10300,1005,0000,110766.1,3068
28200,10300,1014,0000,44456.7,790
28200,10300,1018,0000,48946.03,583
28200,10300,1036,0000,21182.48,325
28200,10300,1037,0000,70596.06,579
28200,10300,1038,0000,36923.977,282
28200,10300,1042,0000,74765.626,934
28200,10300,1043,0000,46040.4,1050
28200,10300,1044,0000,50304.093,1331
28200,10300,1045,0000,52933.78,626
28200,10300,1048,0000,50025.42,439
28200,10300,1049,0000,53854.12,1120
28200,10300,1086,0001,26945.476,316
28200,10300,1113,0000,54161.0041,904
28200,10300,1114,0000,166439.62,2201
28200,10300,1115,0001,241727.46,3249
28200,10300,1116,0001,33714.73,441
28200,10300,1123,0000,47963.388,801
28200,10400,0806,0003,34034.37,800
28200,10500,0537,0000,29602.18,453
28200,10500,0538,0000,46853.21,616
28200,10500,0540,0000,42223.4481,527
28200,10500,0545,0000,61202.823,640
28200,10500,0560,0002,70093.56,677
28200,10500,0561,0001,57673.471,511
28200,10500,0636,0000,77272.46,2196
28200,10500,0639,0000,54842.47,751
28200,10500,0640,0000,49777.6173,591
28200,10500,0676,0000,73943.65,1236
28200,10500,0679,0000,17463.52,683
28200,10500,0682,0000,91765.37,1172
28200,10500,0685,0000,71186.9,843
28200,10500,0687,0003,19968.38,271
28200,10500,0692,0000,45822.69,570
28200,10500,0695,0000,70085.31,861
28200,10500,0699,0000,105198.32,1210
28200,10500,0702,0000,51635.3024,619
28200,10500,0715,0000,71480.69,950
28200,10500,0717,0000,60520.24,1547
28200,10500,0744,0000,27963.5,958
28200,10500,0745,0000,101207.99,1248
28200,10700,0320,0002,31847.451,471
28200,10700,0391,0003,26154.503,331
28200,10700,0571,0001,7395.42,132
28200,10700,0618,0008,11602.815,109
28200,10700,0618,0009,23717.39,325
28200,10700,0624,0003,14192.73,381
28200,10700,0649,0000,61827.31,759
28200,10900,0629,0001,38747.0623,1238
28200,10900,0630,0001,52914.718,644
28200,10900,0651,0001,35067.357,353
28200,10900,0654,0002,29322.5,346
28200,11000,0066,0005,11708.8306,198
28200,11000,0066,0024,44562.6631,671
28200,11000,0111,0007,31115.7596,710
28200,11000,0111,0011,23662.1262,689
28200,11000,0351,0048,6996.065,101
28200,11000,0429,0010,11042.52,123
28200,11000,0446,0003,15188.74,219
28200,11000,0448,0000,30461.5,833
28200,11000,0448,0001,7150.475,164
28200,11000,0549,0000,17526.5,295
28200,11000,0563,0002,32645.84,290
28200,11000,0563,0003,85599.6,1252
28200,11000,0564,0001,68838.66,1192
28200,11000,0577,0000,120008.585,1558
28200,11000,0580,0001,74647.642,888
28200,11000,0581,0001,6636.56,260
28200,11000,0588,0002,6999.71,250
28200,11000,0599,0001,79592.116,1830
28200,11000,0600,0001,34738.426,816
28200,11000,0600,0009,44995.418,798
28200,11000,0601,0001,105618.22,903
28200,11000,0602,0001,76638.1,914
28200,11000,0603,0001,70997.145,850
28200,11000,0604,0001,120646.4569,1070
28200,11000,0617,0002,3071.74,123
28200,11000,0618,0001,107409.905,856
28200,11000,0631,0004,3908.55,111
28200,11000,0632,0001,30426.82,209
28200,11000,0632,0002,27360.49,167
28200,11000,0633,0001,66829.476,1541
28200,11000,0634,0001,118994.225,1014
28200,11000,0635,0001,102746.74,2177
28200,11000,0635,0003,11040.89,415
28200,11000,0637,0002,15099.13,361
28200,11000,0642,0001,22124.27,644
28200,11000,0642,0002,29282.931,393
28200,11000,0643,0001,60637.95,1295
28200,11000,0644,0004,13991.535,288
28200,11000,0645,0005,6082.3856,292
28200,11000,0645,0007,4240.73,231
28200,11000,0645,0008,5145.36,232
28200,11000,0646,0001,8980.8075,234
28200,11000,0647,0005,4377.27,217
28200,11000,0647,0006,4263.86,213
28200,11000,0649,0001,14378.22,180
28200,11000,0649,0004,13157.09,340
28200,11000,0650,0001,55902.56,535
28200,11000,0677,0005,8688.19,140
28200,11000,0677,0006,12020.84,298
28200,11000,0680,0001,8873.72,480
28200,11000,0732,0001,71340.2475,604
28200,11000,0739,0001,16790.311,256
28200,11000,0740,0001,35922.7,888
28200,11000,0740,0002,82984.61,2035
28200,11000,0741,0001,7050.3776,264
28200,11000,0741,0002,5302.98,139
28200,11000,0743,0002,9363.46,108
28200,11000,0747,0001,19537.2604,181
28200,11000,0749,0001,49245.04,828
28200,11000,0751,0001,97233.984,1014
28200,11000,0751,0002,20805.94,264
28200,11000,0751,0003,22139.84,270
28200,11000,0755,0001,100126.04,1062
28200,11000,0755,0004,127227.24,1325
28200,11000,0756,0001,81890.001,971
28200,11000,0757,0001,72375.306,858
28200,11000,0764,0001,13930.9805,197
28200,11000,0764,0003,16968.055,200
28200,11000,0764,0004,21377.3863,381
28200,11000,0765,0001,33584.3077,303
28200,11000,0766,0001,117862.743,820
28200,11000,0773,0001,79766.401,566
28200,11000,0774,0001,156132.127,1647
28200,11000,0810,0000,48787.9983,763
28200,11100,0630,0000,11347.76,341
28200,11100,0631,0000,10392.12,282
28200,11100,0648,0001,20006.89,258
28200,11100,0648,0002,17078.2906,198
28200,11100,0649,0003,43124.19,605
28200,11100,0662,0003,25018.09,321
28200,11100,0690,0015,7393.68,182
28200,11100,0705,0015,23118.1205,342
28200,11100,0732,0020,16737.59,129
28200,11100,0736,0004,40713.45,275
28237,10100,0038,0131,8956.602,140
28237,10100,0054,0003,8994.5,284
28237,10100,0064,0020,107504.59,1515
28237,10100,0065,0007,66236.4,793
28237,10100,0065,0115,23548.396,317
28237,10100,0065,0124,14899.526,187
28237,10100,0070,0005,187392.71,2511
28237,10100,0070,0078,14655.16,202
28237,10100,0070,0123,199287.03,2153
28237,10100,0119,0002,5946.04,107
28237,10100,0124,0021,7510.51,118
28237,10100,0124,0032,7276.59,120
28237,10100,0126,0009,14877.602,259
28237,10100,0134,0005,9197.3,131
28237,10100,0146,0006,7389.17,112
28237,10100,0146,0026,4323.84,215
28237,10100,0147,0019,7199.47,102
28237,10100,0150,0025,4353.84,183
28237,10100,0158,0001,7556.74,124
28237,10100,0159,0015,8154.17,107
28237,10100,0161,0004,6904.34,111
28237,10100,0179,0001,9751.3,137
28237,10100,0182,0003,6282.62,237
28237,10100,0182,0010,5933.96,181
28237,10100,0185,0008,13750.7,105
28237,10100,0185,0051,14823.76,250
28237,10100,0185,0077,2255.84,130
28237,10100,0199,0020,5149.21,110
28237,10100,0201,0009,5626.54,371
28237,10100,0204,0045,5312.6882,101
28237,10100,0205,0002,14592.57,1471
28237,10100,0210,0002,11986.02,161
28237,10100,0217,0003,8630.87,122
28237,10100,0222,0003,9006.61,149
28237,10100,0222,0004,7026.31,137
28237,10100,0240,0007,5390.69,147
28237,10100,0241,0001,9659.05,134
28237,10100,0252,0029,14936.42,294
28237,10100,0341,0042,6637.9,110
28237,10100,0341,0099,8033.57,117
28237,10100,0374,0001,32114.91,1065
28237,10100,0378,0003,15701.84,218
28237,10100,0408,0004,2903.7,110
28237,10100,0409,0001,6645.2078,104
28237,10100,0415,0008,3070.49,109
28237,10100,0417,0016,13282.3499,163
28237,10100,0431,0012,13640.56,417
28237,10100,0431,0015,4590.24,233
28237,10100,0431,0022,6614.08,148
28237,10100,0431,0037,4016.76,163
28237,10100,0434,0001,12388.31,155
28237,10100,0436,0015,7425.06,118
28237,10100,0439,0002,9336.3,174
28237,10100,0439,0012,13659.57,410
28237,10100,0442,0013,12158.6,158
28237,10100,0451,0030,14045.5,205
28237,10100,0452,0011,5824.29,103
28237,10100,0501,0001,9809.73,144
28237,10100,0505,0002,4146.18,221
28237,10100,0507,0002,6660.44,243
28237,10100,0508,0005,8005.94,119
28237,10100,0515,0001,16247.95,209
28237,10100,0518,0001,6233.135,117
28237,10100,0519,0009,6731.0,133
28237,10100,0528,0009,8524.06,124
28237,10100,0531,0001,7916.82,158
28237,10100,0534,0003,2618.42,137
28237,10100,0534,0082,8792.44,118
28237,10100,0534,0088,18722.1943,349
28237,10100,0534,0092,2788.64,174
28237,10100,0534,0096,21121.8,280
28237,10100,0539,0002,38462.839,1261
28237,10100,0549,0036,9835.625,173
28237,10100,0549,0052,3581.29,105
28237,10100,0560,0002,13776.12,205
28237,10100,0563,0002,3052.62,143
28237,10100,0568,0001,6410.12,228
28237,10100,0568,0005,10797.2975,144
28237,10100,0573,0001,13152.68,217
28237,10100,0577,0004,6971.49,112
28237,10100,0645,0034,7018.69,104
28237,10100,0654,0014,4374.915,106
28237,10100,0670,0001,10247.65,144
28237,10100,0674,0011,7458.11,105
28237,10100,0674,0021,7037.68,104
28237,10100,0676,0000,8095.37,114
28237,10100,0738,0043,36913.13,1382
28237,10100,0738,0045,17666.97,333
28237,10100,0739,0011,8550.6319,128
28237,10100,0752,0050,5986.22,110
28237,10100,0756,0087,8050.47,105
28237,10100,0756,0421,25765.044,322
28237,10100,0758,0038,8857.0698,180
28237,10100,0799,0003,9474.6,153
28237,10100,0799,0005,8635.68,144
28237,10100,0937,0000,13226.57,297
28237,10100,0938,0000,53028.7,718
28237,10100,0946,0000,9216.508,236
28237,10100,0947,0000,100284.498,1164
28237,10100,0954,0000,23493.09,646
28237,10100,0956,0000,24353.767,388
28237,10100,0962,0000,101986.0731,1571
28237,10100,0982,0000,29826.9199,418
28237,10100,0995,0000,41290.8178,561
28237,10100,1002,0000,35054.9082,516
28237,10100,1017,0000,162432.188,2504
28237,10100,1026,0000,13942.1861,212
28237,10200,0181,0267,8600.95,140
28237,10200,0182,0019,14079.51,215
28237,10200,0182,0030,7678.08,109
28237,10200,0182,0095,23250.745,349
28237,10200,0186,0007,11615.52,194
28237,10200,0187,0022,15271.094,208
28237,10200,0188,0002,5328.18,138
28237,10200,0216,0000,12732.6,212
28237,10200,0402,0020,10098.46,162
28237,10200,0406,0003,2608.4261,143
28237,10200,0408,0048,7524.27,225
28237,10200,0408,0056,2514.42,109
28237,10200,0467,0011,1641.745,101
28237,10200,0562,0003,32540.87,287
28237,10200,0577,0003,3875.0,100
28237,10200,0607,0000,147892.202,1775
28237,10200,0608,0004,61070.87,936
28237,10200,0609,0000,27165.23,291
28237,10200,0617,0000,21997.7122,268
28237,10200,0629,0000,36636.2598,586
28237,10200,0630,0000,361792.1233,5897
28237,10200,0642,0000,97336.05,1417
28237,10300,0038,0026,9819.9,234
28237,10300,0038,0036,5631.12,126
28237,10300,0082,0036,16466.8,353
28237,10300,0091,0002,32054.27,496
28237,10300,0124,0001,98983.672,1214
28237,10300,0124,0023,158109.46,2045
28237,10300,0135,0004,6943.5,120
28237,10300,0137,0003,15662.12,287
28237,10300,0137,0008,13715.24,308
28237,10300,0142,0003,74906.24,850
28237,10300,0145,0000,85304.4288,935
28237,10300,0155,0001,27049.6,320
28237,10300,0179,0069,15611.506,204
28237,10300,0179,0092,31609.23,395
28237,10300,0180,0116,17517.765,295
28237,10300,0180,0329,12626.5,212
28237,10300,0182,0000,57575.276,762
28237,10300,0185,0017,20929.08,208
28237,10300,0191,0003,26599.1,342
28237,10300,0222,0000,62223.998,723
28237,10300,0233,0026,25635.9377,342
28237,10300,0251,0002,21205.26,327
28237,10300,0255,0001,37767.489,482
28237,10300,0255,0004,10075.89,119
28237,10300,0261,0008,26088.695,343
28237,10300,0264,0001,46213.28,526
28237,10300,0274,0000,63310.28,737
28237,10300,0274,0005,67756.1632,786
28237,10300,0294,0035,146790.77,2031
28237,10300,0306,0003,49632.35,494
28237,10300,0307,0000,198133.73,2204
28237,10300,0311,0126,108857.28,1514
28237,10300,0311,0151,15730.847,219
28237,10300,0370,0399,123549.19,1246
28237,10300,0506,0000,15853.2504,195
28237,10300,0507,0000,124351.8501,1385
28237,10300,0510,0000,60890.891,783
28237,10300,0518,0000,18457.6399,269
28237,10300,0519,0000,56165.89,829
28237,10300,0524,0000,72114.365,1126
28237,10300,0534,0000,59129.8625,827
28237,10300,0550,0000,109487.8195,1655
28237,10400,0005,0005,12593.74,209
28237,10400,0016,0008,5215.28,110
28237,10400,0175,0006,9270.16,131
28237,10400,0176,0000,193486.653,2312
28237,10400,0177,0015,8871.26,134
28237,10400,0179,0011,10203.674,156
28237,10400,0180,0001,11193.82,166
28237,10400,0192,0000,16548.3395,212
28237,10400,0199,0024,12743.5334,177
28237,10400,0200,0000,202569.495,2539
28237,10400,0236,0000,21053.7,340
28237,10400,0236,0005,11356.56,222
28237,10400,0259,0000,39269.04,539
28237,10400,0259,0005,21564.0,384
28237,10400,0300,0000,19154.77,389
28237,10400,0377,0009,21143.695,280
28237,10400,0379,0008,19565.9112,293
28237,10400,0379,0009,6639.44,100
28237,10400,0379,0013,6623.28,100
28237,10400,0385,0000,10091.51,175
28237,10400,0386,0000,27196.35,270
28237,10400,0390,0005,16297.02,237
28237,10400,0397,0000,9267.15,207
28237,10400,0399,0006,29491.425,435
28237,10400,0419,0002,20629.12,170
28237,10400,0424,0009,19301.37,223
28237,10400,0425,0000,78971.12,616
28237,10400,0425,0004,17150.655,199
28237,10400,0426,0001,57770.22,1017
28237,10400,0440,0004,53100.965,275
28237,10400,0453,0000,21527.9438,360
28237,10400,0456,0000,335811.5164,5274
28237,10500,0040,0001,25177.6,373
28237,10500,0056,0003,29078.02,481
28237,10500,0057,0000,13362.23,158
28237,10500,0060,0006,12303.72,216
28237,10500,0157,0000,14321.02,513
28237,10500,0157,0003,39295.85,1472
28237,10500,0170,0001,31123.5425,425
28237,10500,0205,0000,11170.08,240
28237,10500,0206,0002,8203.26,138
28237,10500,0254,0000,9360.42,178
28237,10500,0359,0000,25490.76,456
28237,10500,0359,0002,8915.04,168
28237,10500,0387,0002,35835.84,608
28237,10500,0388,0007,32911.4,684
28237,10500,0389,0008,55996.88,968
28237,10500,0390,0006,56081.44,946
28237,10500,0393,0004,52256.0,620
28237,10500,0440,0001,106441.92,1904
28237,10500,0445,0005,138700.67,1646
28237,10500,0448,0001,124049.54,1060
28237,10500,0453,0001,112073.18,1352
28237,10500,0454,0004,102185.5884,836
28237,10500,0454,0013,66698.67,799
28237,10500,0456,0008,73939.801,1731
28237,10500,0460,0003,5943.7,102
28237,10500,0460,0009,6877.97,143
28237,10500,0462,0001,11337.299,144
28237,10500,0465,0001,73076.21,336
28237,10500,0494,0000,69044.664,724
28237,10500,0500,0000,34154.54,410
28237,10500,0512,0000,38869.08,875
28237,10500,0513,0000,38847.2,460
28237,10500,0550,0000,22893.3562,361
28237,10500,0553,0000,46958.0291,742
28237,10600,0094,0000,140993.7707,2214
28237,10600,0159,0000,31283.01,416
28237,10600,0171,0000,14908.52,226
28237,10600,0171,0005,16809.46,311
28237,10600,0179,0001,38914.52,532
28237,10600,0182,0001,10530.84,131
28237,10600,0359,0000,79840.94,1831
28237,10600,0360,0000,31564.4,1189
28237,10600,0361,0003,34510.09,647
28237,10600,0361,0004,51052.56,488
28237,10600,0362,0000,71153.03,869
28237,10600,0363,0000,51577.035,422
28237,10600,0368,0000,67553.3154,773
28237,10600,0369,0000,70012.51,912
28237,10600,0374,0000,33258.565,694
28237,10600,0416,0000,27038.5,430
28237,10600,0454,0000,18357.752,255
28237,10700,0120,0046,8716.88,128
28237,10700,0152,0001,13917.62,178
28237,10700,0296,0002,6594.2987,103
28237,10700,0308,0003,10064.622,217
28237,10700,0308,0005,13043.82,189
28237,10700,0380,0000,6814.8,110
28237,10700,0442,0003,50877.42,615
28237,10700,0446,0000,9555.26,166
28237,10700,0477,0000,24418.68,480
28237,10700,0477,0001,12925.08,252
28237,10700,0477,0002,11729.0,265
28237,10700,0477,0003,50802.83,1196
28237,10700,0477,0005,18167.76,398
28237,10700,0477,0006,21096.68,467
28237,10700,0494,0000,23758.7,448
28237,10700,0494,0001,59054.12,701
28237,10700,0496,0002,79184.51,1490
28237,10700,0497,0001,65499.62,611
28237,10700,0498,0005,95603.88,1724
28237,10700,0499,0002,121831.815,1060
28237,10700,0500,0001,75420.1,1317
28237,10700,0501,0001,105393.97,1243
28237,10700,0502,0008,56857.96,957
28237,10700,0512,0000,111760.196,1064
28237,10700,0520,0000,59180.0992,944
28237,10700,0525,0000,33925.589,538
28237,10700,0531,0000,22785.6677,384
28237,10800,0409,0000,62978.402,775
28237,10800,0410,0000,55317.81,967
28237,10900,0360,0000,58577.7256,735
28245,10100,0021,0011,77973.91,905
28245,10100,0024,0000,29990.25,823
28245,10100,0024,0003,27866.08,385
28245,10100,0024,0049,33282.8,340
28245,10100,0025,0020,6613.2,120
28245,10100,0028,0000,22559.156,311
28245,10100,0033,0002,75731.615,1012
28245,10100,0069,0004,4971.54,120
28245,10100,0075,0003,6714.6548,104
28245,10100,0078,0001,23535.9,324
28245,10100,0099,0011,21619.25,492
28245,10100,0101,0005,12480.0,208
28245,10100,0123,0057,86855.34,1178
28245,10100,0151,0000,8389.477,131
28245,10100,0196,0006,12602.0132,157
28245,10100,0198,0001,12467.79,106
28245,10100,0200,0001,74037.05,942
28245,10100,0207,0001,46786.4,566
28245,10100,0220,0003,7472.61,109
28245,10100,0225,0001,31491.74,379
28245,10100,0228,0001,14529.15,205
28245,10100,0236,0006,7801.5,140
28245,10100,0238,0001,52715.6582,702
28245,10100,0242,0006,17843.1,285
28245,10100,0273,0000,17544.87,295
28245,10100,0280,0005,30279.414,392
28245,10100,0286,0000,13424.15,277
28245,10100,0293,0001,8865.48,168
